P_A1,O_A1,P_A2,O_A2,P_B1,O_B1,P_B2,O_B2,EV_A,EV_B,EV_diff,SD_A,SD_B,SD_diff,skew_A,skew_B,skew_diff,skew_level,ev_level,sd_level,simple_EVA,simple_SDA,simple_skewness_A,complex_OA1,complex_PA1,complex_OA2,complex_PA2,complex_OA3,complex_PA3,complex_OA4,complex_PA4,complex_OA5,complex_PA5,complex_OA6,complex_PA6,complex_OA7,complex_PA7,complex_EVA,complex_SDA,complex_skewness_A,simple_EVB,simple_SDB,simple_skewness_B,complex_OB1,complex_PB1,complex_OB2,complex_PB2,complex_OB3,complex_PB3,complex_OB4,complex_PB4,complex_OB5,complex_PB5,complex_OB6,complex_PB6,complex_OB7,complex_PB7,complex_EVB,complex_SDB,complex_skewness_B,simple_EVD,simple_SDD,simple_skewness_D,complex_EVD,complex_SDD,complex_skewness_D
0.47,153,0.53,182,0.52,163,0.48,173,168.37,167.8,0.57,14.473876467622624,4.995998398718719,9.48,-0.12021658495513034,0.08006407690254094,-0.2002806618576713,no_skew_vs_no_skew,0,10,168.37,14.473876467622624,-0.12021658495513032,200,0.04,184,0.23,177,0.1,171,0.16,166,0.11,159,0.22,141,0.14,168.36,15.15158077561546,-0.24001081481797856,167.8,4.995998398718719,0.08006407690254093,177,0.18,171,0.15,169,0.19,167,0.12,165,0.05,163,0.11,159,0.2,167.64000000000001,5.9590603286088655,0.060668077931620636,0.5699999999999932,9.477878068903905,-0.20028066185767124,0.7199999999999989,9.192520447006595,-0.3006788927495992
0.54,17,0.46,67,0.39,28,0.61,49,40.0,40.81,-0.81,24.919871588754223,10.242748654536047,14.68,0.1605144707810256,-0.4510508024576034,0.611565273238629,no_skew_vs_no_skew,0,15,40.0,24.919871588754223,0.16051447078102563,86,0.11,64,0.14,49,0.23,39,0.13,29,0.1,18,0.12,2,0.16999999999999998,40.16000000000001,25.451805436942976,0.10673605090867758,40.81,10.242748654536047,-0.45105080245760326,70,0.05,52,0.11,43,0.32,41,0.24,37,0.08,31,0.14,11,0.06,40.779999999999994,11.21925131191917,-0.22207718592750458,-0.8100000000000023,14.677122934218175,0.6115652732386289,-0.6199999999999832,14.232554125023807,0.32881323683618213
0.57,58,0.43,140,0.39,60,0.61,114,93.25999999999999,92.94,0.32,40.59621164591593,26.33849654023555,14.26,0.2827850071363724,-0.45105080245760176,0.7338358095939741,no_skew_vs_no_skew,0,15,93.25999999999999,40.59621164591593,0.28278500713637233,162,0.1,135,0.21,115,0.07,96,0.14,78,0.17,59,0.13,35,0.1799999999999999,93.27,40.9347908263863,0.1020194690139405,92.94,26.33849654023555,-0.4510508024576019,133,0.13,110,0.24,95,0.36,83,0.04,71,0.06,55,0.09,33,0.08000000000000002,93.05999999999999,27.01474412242322,-0.6861041398675611,0.3199999999999932,14.25771510568038,0.7338358095939742,0.21000000000000796,13.920046703963077,0.7881236088815017
0.51,24,0.49,83,0.54,38,0.46,69,52.910000000000004,52.260000000000005,0.65,29.494099409881972,15.45032038502762,14.04,0.040008002400799915,0.16051447078102526,-0.12050646838022536,no_skew_vs_no_skew,0,15,52.910000000000004,29.494099409881972,0.04000800240079991,94,0.25,79,0.03,64,0.16,54,0.09,43,0.13,30,0.15,10,0.19,52.96,30.060578836742316,0.03746284298782023,52.260000000000005,15.45032038502762,0.16051447078102526,86,0.09,67,0.16,58,0.11,53,0.13,48,0.21,40,0.22,19,0.08000000000000002,52.13,16.317876700110222,0.16774208188348025,0.6499999999999986,14.043779024854352,-0.12050646838022536,0.8299999999999983,13.742702136632094,-0.13027923889566
0.39,11,0.61,170,0.43,15,0.57,161,107.99000000000001,98.22,9.77,77.55223981291579,72.28105975980152,5.27,-0.45105080245760193,-0.28278500713637195,-0.16826579532122998,no_skew_vs_no_skew,10,5,107.99000000000001,77.55223981291579,-0.4510508024576019,200,0.2,174,0.14,138,0.26,92,0.02,47,0.08,9,0.24,2,0.06,108.12000000000002,76.58867801444283,-0.27084296143776415,98.22,72.28105975980152,-0.28278500713637195,191,0.24,141,0.23,90,0.17,50,0.05,17,0.14,8,0.02,2,0.15,98.90999999999998,71.33878258002446,-0.08227540985823707,9.77000000000001,5.271180053114264,-0.16826579532122993,9.210000000000036,5.249895434418377,-0.1885675515795271
0.43,78,0.57,112,0.43,74,0.57,97,97.38,87.10999999999999,10.27,16.832575560501727,11.38674229092764,5.45,-0.28278500713637056,-0.2827850071363615,-9.048317650695026e-15,no_skew_vs_no_skew,10,5,97.38,16.832575560501727,-0.2827850071363705,125,0.17,112,0.08,103,0.14,98,0.16,92,0.22,82,0.12,64,0.11000000000000001,97.43,17.566590448917513,-0.1386300803958799,87.10999999999999,11.38674229092764,-0.28278500713636157,126,0.02,98,0.28,91,0.15,87,0.11,84,0.2,76,0.18,56,0.06,87.02,12.163042382562022,-0.26267507682584307,10.27000000000001,5.445833269574088,-8.93729534823251e-15,10.41000000000001,5.403548066355491,0.12404499642996317
0.43,57,0.57,77,0.4,54,0.6,63,68.39999999999999,59.4,9.0,9.90151503558925,4.409081537009721,5.49,-0.2827850071363656,-0.40824829046384603,0.1254632833274804,no_skew_vs_no_skew,10,5,68.39999999999999,9.90151503558925,-0.2827850071363656,84,0.21,78,0.02,73,0.04,69,0.18,67,0.23,62,0.24,44,0.07999999999999999,68.35,10.572014945127536,-0.3301000462985327,59.4,4.409081537009721,-0.408248290463846,67,0.19,64,0.04,62,0.23,60,0.16,58,0.08,56,0.18,49,0.1200000000000001,59.75,5.341114115987414,-0.5309409714913041,8.999999999999993,5.49243349857953,0.12546328332748036,8.599999999999994,5.230900829140123,0.20084092519277147
0.53,12,0.47,43,0.48,10,0.52,22,26.569999999999997,16.240000000000002,10.33,15.472074844700048,5.9951980784624626,9.48,0.12021658495512945,-0.08006407690254468,0.20028066185767412,no_skew_vs_no_skew,10,10,26.569999999999997,15.472074844700048,0.12021658495512948,55,0.13,38,0.16,30,0.21,25,0.17,20,0.07,13,0.06,2,0.2,26.36,16.236699171937627,0.06163141748728941,16.240000000000002,5.9951980784624626,-0.08006407690254469,27,0.2,20,0.09,17,0.13,15,0.18,13,0.11,11,0.23,2,0.06,16.19,6.664375439604225,0.16969176168605302,10.329999999999995,9.476876766237584,0.20028066185767418,10.169999999999998,9.572323732333402,-0.1080603441987636
0.56,49,0.44,188,0.48,37,0.52,157,110.16,99.4,10.76,68.99778547170916,59.951980784624624,9.05,0.24174688920761406,-0.08006407690254391,0.32181096611015797,no_skew_vs_no_skew,10,10,110.16,68.99778547170916,0.24174688920761406,200,0.24,165,0.15,128,0.08,90,0.14,55,0.21,26,0.11,2,0.07,110.14,68.61151798349896,0.02777042271265901,99.4,59.951980784624624,-0.0800640769025439,186,0.14,140,0.34,88,0.22,49,0.09,21,0.1,9,0.03,2,0.08,99.93999999999998,59.04283529777343,-0.2336422845594474,10.759999999999991,9.04580468708454,0.32181096611015797,10.200000000000017,9.568682685725527,0.2614127072721064
0.38,58,0.62,152,0.55,74,0.45,146,116.28,106.4,9.88,45.62632573416361,35.81954773583832,9.81,-0.4944513860581976,0.20100756305184214,-0.6954589491100398,no_skew_vs_no_skew,10,10,116.28,45.62632573416361,-0.4944513860581977,166,0.34,144,0.08,123,0.14,102,0.11,80,0.12,56,0.16,25,0.05,116.21000000000001,45.68003830996642,-0.3687569823192624,106.4,35.81954773583832,0.20100756305184214,173,0.12,149,0.03,127,0.27,112,0.1,97,0.13,80,0.11,60,0.24,106.53,36.18382373381785,0.28555916295971767,9.879999999999995,9.806777998325288,-0.6954589491100398,9.680000000000007,9.496214576148567,-0.6543161452789801
0.51,39,0.49,183,0.53,41,0.47,166,109.56,99.75,9.81,71.98559855971192,62.3873985673389,9.6,0.04000800240080011,0.12021658495512916,-0.08020858255432906,no_skew_vs_no_skew,10,10,109.56,71.98559855971192,0.04000800240080011,200,0.07,189,0.24,161,0.13,126,0.04,89,0.18,50,0.11,11,0.23000000000000012,109.38,71.71077743268442,-0.14172255644024911,99.75,62.3873985673389,0.12021658495512917,200,0.08,180,0.12,153,0.11,121,0.15,86,0.22,48,0.13,10,0.19,99.63999999999999,62.26275291054838,0.02485688391733737,9.810000000000002,9.598199992373019,-0.08020858255432906,9.740000000000009,9.448024522136045,-0.16657944035758648
0.58,20,0.42,159,0.43,7,0.57,116,78.38,69.13,9.25,68.60463249664704,53.96325694396141,14.64,0.32417635938924316,-0.2827850071363716,0.6069613665256148,no_skew_vs_no_skew,10,15,78.38,68.60463249664704,0.3241763593892432,175,0.21,135,0.2,97,0.02,59,0.13,30,0.14,13,0.06,2,0.24,78.82000000000001,68.12831716694608,0.2505009691318324,69.13,53.96325694396141,-0.28278500713637167,135,0.27,98,0.26,67,0.03,38,0.09,16,0.1,4,0.08,2,0.17,69.61999999999999,53.50734155235149,-0.07852337425094431,9.25,14.64137555268563,0.6069613665256148,9.200000000000017,14.620975614594585,0.3290243433827767
0.58,13,0.42,74,0.56,15,0.44,47,38.62,29.08,9.54,30.10706893737748,15.884382266868297,14.22,0.3241763593892432,0.24174688920761414,0.08242947018162908,no_skew_vs_no_skew,10,15,38.62,30.10706893737748,0.3241763593892433,77,0.32,61,0.06,48,0.02,36,0.15,25,0.12,14,0.05,2,0.2799999999999999,38.92000000000001,30.531518141094782,0.11028558374857211,29.08,15.884382266868297,0.24174688920761414,55,0.18,41,0.12,33,0.13,28,0.14,24,0.17,16,0.1,2,0.16,29.03,16.702368095572556,-0.007751405829560862,9.54,14.222686670509184,0.08242947018162913,9.890000000000008,13.829150045522226,0.11803698957813298
0.39,42,0.61,172,0.61,72,0.39,172,121.3,111.0,10.3,63.40749167093743,48.774993593028796,14.63,-0.45105080245760143,0.45105080245760126,-0.9021016049152026,no_skew_vs_no_skew,10,15,121.3,63.40749167093743,-0.4510508024576015,200,0.09,184,0.15,161,0.23,129,0.2,92,0.04,55,0.1,19,0.19000000000000003,121.22,63.117284478976124,-0.5459660296499543,111.0,48.774993593028796,0.45105080245760126,191,0.1,162,0.26,141,0.02,120,0.08,100,0.07,80,0.16,57,0.31,111.11,49.0603495707073,0.2694663360396459,10.299999999999997,14.632498077908636,-0.9021016049152027,10.11,14.056934908268822,-0.8154323656896003
0.54,28,0.46,124,0.44,25,0.56,91,72.16,61.96000000000001,10.2,47.84615345040812,32.761538425415864,15.08,0.16051447078102574,-0.2417468892076149,0.40226135998864065,no_skew_vs_no_skew,10,15,72.16,47.84615345040812,0.1605144707810257,144,0.15,112,0.24,85,0.09,59,0.16,37,0.08,17,0.21,2,0.07,72.23999999999998,47.74978952833195,0.06588512789758837,61.96000000000001,32.761538425415864,-0.24174688920761483,115,0.12,91,0.2,76,0.09,61,0.21,47,0.14,30,0.07,9,0.17,61.86000000000001,33.22379267934352,-0.12603114196148027,10.199999999999989,15.084615024992253,0.40226135998864054,10.379999999999974,14.525996848988434,0.19191626985906862
0.59,83,0.41,135,0.39,59,0.61,101,104.32,84.62,19.7,25.57533186490451,20.485497309072095,5.09,0.36597765571301005,-0.4510508024576034,0.8170284581706134,no_skew_vs_no_skew,20,5,104.32,25.57533186490451,0.36597765571301,172,0.03,143,0.1,121,0.22,108,0.19,96,0.25,80,0.04,63,0.17,104.50999999999999,26.114936339191026,0.16938528903313907,84.62,20.485497309072095,-0.45105080245760326,113,0.2,97,0.23,89,0.05,82,0.19,74,0.1,63,0.12,44,0.11,84.74000000000002,21.153070699073456,-0.40752590698840313,19.69999999999999,5.0898345558324145,0.8170284581706133,19.769999999999968,4.961865640117569,0.5769111960215422
0.41,29,0.59,198,0.41,15,0.59,175,128.70999999999998,109.4,19.31,83.11982856093965,78.6933288150908,4.43,-0.3659776557130086,-0.3659776557130104,1.7763568394002505e-15,no_skew_vs_no_skew,20,5,128.70999999999998,83.11982856093965,-0.36597765571300866,200,0.18,198,0.17,191,0.19,150,0.05,104,0.08,53,0.1,3,0.23,127.75999999999998,82.13831261962959,-0.5668344903146136,109.4,78.6933288150908,-0.3659776557130104,200,0.19,189,0.17,161,0.09,127,0.04,90,0.13,50,0.1,9,0.28000000000000014,108.91999999999999,78.18397278215019,-0.11896611453368497,19.309999999999974,4.426499745848858,1.7208456881689926e-15,18.83999999999999,3.954339837479395,-0.44786837578092864
0.46,121,0.54,157,0.55,108,0.45,136,140.44,120.60000000000001,19.84,17.942307543903045,13.92982411949268,4.01,-0.1605144707810251,0.201007563051842,-0.3615220338328671,no_skew_vs_no_skew,20,5,140.44,17.942307543903045,-0.16051447078102513,175,0.1,155,0.19,145,0.26,139,0.14,132,0.04,124,0.07,112,0.2,140.47000000000003,18.680179335327594,-0.03507163412538339,120.60000000000001,13.92982411949268,0.201007563051842,148,0.12,131,0.23,125,0.05,121,0.1,118,0.17,111,0.14,99,0.19,120.65000000000002,14.78673391929401,0.20323414864443104,19.83999999999999,4.012483424410364,-0.36152203383286713,19.820000000000007,3.8934454160335843,-0.23830578276981443
0.45,37,0.55,64,0.49,28,0.51,34,51.85000000000001,31.06,20.79,13.43233040093937,2.999399939987997,10.43,-0.20100756305184542,-0.04000800240079831,-0.1609995606510471,no_skew_vs_no_skew,20,10,51.85000000000001,13.43233040093937,-0.20100756305184542,75,0.16,63,0.07,56,0.17,52,0.13,48,0.23,40,0.15,22,0.09000000000000001,51.709999999999994,14.213581533167494,-0.16624104104508103,31.06,2.999399939987997,-0.04000800240079831,37,0.17,35,0.02,33,0.26,31,0.12,29,0.19,27,0.07,25,0.16999999999999998,30.939999999999998,3.9340055922685213,0.0023974675557250527,20.79000000000001,10.432930460951372,-0.1609995606510471,20.769999999999996,10.279575940898972,-0.1686385086008061
0.49,65,0.51,167,0.54,59,0.46,142,117.02,97.18,19.84,50.98979897979595,41.366986837332014,9.62,-0.040008002400800075,0.1605144707810253,-0.20052247318182537,no_skew_vs_no_skew,20,10,117.02,50.98979897979595,-0.04000800240080008,196,0.16,165,0.09,134,0.23,104,0.22,74,0.21,42,0.02,11,0.06999999999999999,117.05999999999999,50.9595565129839,-0.14724947565246682,97.18,41.366986837332014,0.1605144707810253,154,0.25,134,0.09,116,0.07,100,0.03,83,0.15,65,0.27,39,0.14,97.14000000000001,41.68717308717395,0.19371202419932834,19.83999999999999,9.622812142463935,-0.20052247318182537,19.919999999999973,9.272383425809949,-0.34096149985179514
0.53,58,0.47,108,0.42,45,0.58,74,81.5,61.81999999999999,19.68,24.95495942693556,14.313196707933557,10.64,0.12021658495512914,-0.32417635938923944,0.4443929443443686,no_skew_vs_no_skew,20,10,81.5,24.95495942693556,0.12021658495512917,121,0.17,103,0.12,91,0.15,81,0.03,72,0.26,58,0.19,34,0.0799999999999998,81.46999999999998,25.360384460808152,0.03640021082880371,61.81999999999999,14.313196707933557,-0.3241763593892394,95,0.06,74,0.26,67,0.07,63,0.17,58,0.21,49,0.1,34,0.13,61.84,15.061686492554545,-0.1064108942907315,19.680000000000007,10.641762719002003,0.44439294434436855,19.62999999999998,10.298697968253608,0.1428111051195352
0.41,44,0.59,170,0.44,41,0.56,144,118.34,98.68,19.66,61.970996441884,51.12785542148233,10.84,-0.3659776557130106,-0.24174688920761445,-0.12423076650539616,no_skew_vs_no_skew,20,10,118.34,61.970996441884,-0.36597765571301066,200,0.03,195,0.05,185,0.2,156,0.21,112,0.13,64,0.23,22,0.15,118.08999999999999,61.294060886842864,-0.2558898332935625,98.68,51.12785542148233,-0.24174688920761445,167,0.21,141,0.09,117,0.17,94,0.22,71,0.04,47,0.07,21,0.19999999999999998,98.66000000000003,51.26113927723417,-0.21743395161775855,19.659999999999997,10.843141020401667,-0.12423076650539622,19.429999999999964,10.032921609608692,-0.038455881675803966
0.52,29,0.48,197,0.42,9,0.58,148,109.64,89.61999999999999,20.02,83.93277309847447,68.60463249664706,15.33,0.08006407690254345,-0.32417635938924255,0.404240436291786,no_skew_vs_no_skew,20,15,109.64,83.93277309847447,0.08006407690254345,200,0.15,188,0.31,148,0.05,106,0.02,63,0.13,28,0.11,2,0.23,109.53,82.96305864660488,-0.16632026307458778,89.61999999999999,68.60463249664706,-0.3241763593892426,175,0.23,135,0.24,96,0.11,60,0.05,29,0.09,6,0.16,2,0.12,90.02,67.74835496157822,-0.1142305323845953,20.02000000000001,15.328140601827414,0.4042404362917861,19.510000000000005,15.214703685026663,-0.05208973068999248
0.52,55,0.48,134,0.61,52,0.39,104,92.91999999999999,72.28,20.64,39.46838734987788,25.362996668374972,14.11,0.08006407690254437,0.45105080245760093,-0.3709867255550566,no_skew_vs_no_skew,20,15,92.91999999999999,39.46838734987788,0.08006407690254437,159,0.09,131,0.21,111,0.16,93,0.15,76,0.04,58,0.18,34,0.17,92.79,39.63465529054088,-0.05634050207310434,72.28,25.362996668374972,0.4510508024576009,111,0.24,98,0.02,86,0.05,76,0.14,67,0.11,57,0.25,38,0.19,72.38,25.86688230150669,0.3262275416601872,20.639999999999986,14.105390681502907,-0.3709867255550565,20.41000000000001,13.767772989034189,-0.38256804373329156
0.53,19,0.47,177,0.58,20,0.42,148,93.25999999999999,73.75999999999999,19.5,78.85767178911637,63.175488917775695,15.68,0.1202165849551294,0.32417635938924333,-0.20395977443411395,no_skew_vs_no_skew,20,15,93.25999999999999,78.85767178911637,0.12021658495512941,200,0.22,178,0.1,147,0.04,112,0.06,74,0.18,36,0.13,2,0.27,92.94000000000001,78.12039682438895,0.23063664423745048,73.75999999999999,63.175488917775695,0.3241763593892434,152,0.33,110,0.07,70,0.18,39,0.03,10,0.22,5,0.02,2,0.15,74.23,62.545640135824016,0.14567022381299524,19.5,15.682182871340672,-0.20395977443411398,18.710000000000008,15.574756688564932,0.08496642042445524
0.54,122,0.46,191,0.62,118,0.38,159,153.74,133.57999999999998,20.16,34.38942279248083,19.900844203199018,14.49,0.1605144707810251,0.49445138605819144,-0.33393691527716635,no_skew_vs_no_skew,20,15,153.74,34.38942279248083,0.16051447078102513,200,0.22,186,0.09,173,0.03,160,0.15,145,0.21,126,0.08,104,0.2200000000000001,153.34000000000003,34.687236845848645,-0.05811331519004466,133.57999999999998,19.900844203199018,0.49445138605819156,168,0.17,153,0.09,144,0.02,136,0.24,129,0.14,120,0.07,109,0.27,133.74,20.44192750207279,0.37678457608753896,20.160000000000025,14.488578589281811,-0.3339369152771664,19.600000000000023,14.245309343775855,-0.4348978912775836
0.93,10,0.07,51,0.08,17,0.92,34,12.870000000000001,32.64,-19.77,10.46102767418192,4.611984388525182,5.85,3.370605747179366,-3.0962810792528663,6.466886826432232,right_vs_left,-20,5,12.870000000000001,10.46102767418192,3.3706057471793653,69,0.02,40,0.04,18,0.24,12,0.18,9,0.2,7,0.23,2,0.09000000000000011,13.05,10.973946418677286,3.124421395401034,32.64,4.611984388525182,-3.0962810792528654,38,0.27,36,0.12,34,0.07,32,0.28,30,0.06,28,0.18,3,0.02,32.82000000000001,5.5845859291446125,-2.9310062355527573,-19.77,5.849043285656738,6.466886826432231,-19.770000000000007,5.389360489532674,6.055427630953791
0.89,89,0.11,129,0.11,95,0.89,116,93.4,113.69,-20.29,12.515590277729611,6.570684895808046,5.94,2.492890811192326,-2.4928908111923316,4.985781622384657,right_vs_left,-20,5,93.4,12.515590277729611,2.4928908111923254,148,0.03,125,0.04,112,0.02,101,0.09,95,0.25,91,0.19,84,0.38,93.72999999999999,13.292746142163402,2.478440001668569,113.69,6.570684895808046,-2.4928908111923316,121,0.22,118,0.09,116,0.19,114,0.2,112,0.18,105,0.07,87,0.05,113.93999999999998,7.4710374112301166,-2.2633532808410877,-20.289999999999992,5.944905381921565,4.985781622384657,-20.209999999999994,5.821708730933286,4.741793282509656
0.86,57,0.14,109,0.12,39,0.88,79,64.28,74.19999999999999,-9.92,18.04332563581337,12.998461447417537,5.04,2.0750055037352544,-2.3387383286072807,4.413743832342535,right_vs_left,-10,5,64.28,18.04332563581337,2.0750055037352544,135,0.03,110,0.02,88,0.11,76,0.06,67,0.14,60,0.26,49,0.38,64.09,18.880198621836584,1.9192611266603998,74.19999999999999,12.998461447417537,-2.3387383286072807,87,0.28,78,0.21,75,0.19,71,0.15,62,0.1,45,0.04,20,0.03000000000000002,74.24,13.699722624929313,-2.0934551205186205,-9.919999999999987,5.0448641883958345,4.413743832342535,-10.149999999999991,5.180475996907271,4.0127162471790205
0.88,29,0.12,59,0.14,21,0.86,35,32.6,33.04,-0.44,9.748846085563152,4.857818440411292,4.89,2.3387383286073233,-2.0750055037352344,4.413743832342558,right_vs_left,0,5,32.6,9.748846085563152,2.338738328607324,80,0.02,53,0.08,39,0.17,34,0.1,32,0.03,30,0.23,24,0.37,32.61,10.691954919470994,2.1362677501102056,33.04,4.857818440411292,-2.075005503735234,38,0.3,36,0.12,34,0.08,32,0.31,30,0.1,24,0.02,15,0.07,32.89,5.844476024418271,-1.8720991326190364,-0.4399999999999977,4.891027645151859,4.413743832342558,-0.28000000000000114,4.847478895052723,4.008366882729242
0.9,121,0.1,163,0.09,88,0.91,117,125.2,114.39,10.81,12.600000000000001,8.299271052327427,4.3,2.666666666666706,-2.8653118870399417,5.531978553706647,right_vs_left,10,5,125.2,12.600000000000001,2.666666666666707,182,0.03,159,0.02,140,0.07,129,0.22,125,0.24,121,0.09,114,0.33,125.33,13.458123940579535,2.448304098306486,114.39,8.299271052327427,-2.8653118870399417,123,0.26,118,0.1,116,0.06,114,0.27,110,0.25,94,0.04,69,0.02,114.16000000000001,9.130958328675035,-2.6298895496226997,10.810000000000002,4.3007289476725745,5.531978553706649,11.169999999999987,4.327165611904499,5.078193647929186
