P_A1,O_A1,P_A2,O_A2,P_B1,O_B1,P_B2,O_B2,EV_A,EV_B,EV_diff,SD_A,SD_B,SD_diff,skew_A,skew_B,skew_diff,skew_level,ev_level,sd_level,simple_EVA,simple_SDA,simple_skewness_A,complex_OA1,complex_PA1,complex_OA2,complex_PA2,complex_OA3,complex_PA3,complex_OA4,complex_PA4,complex_OA5,complex_PA5,complex_OA6,complex_PA6,complex_OA7,complex_PA7,complex_EVA,complex_SDA,complex_skewness_A,simple_EVB,simple_SDB,simple_skewness_B,complex_OB1,complex_PB1,complex_OB2,complex_PB2,complex_OB3,complex_PB3,complex_OB4,complex_PB4,complex_OB5,complex_PB5,complex_OB6,complex_PB6,complex_OB7,complex_PB7,complex_EVB,complex_SDB,complex_skewness_B,simple_EVD,simple_SDD,simple_skewness_D,complex_EVD,complex_SDD,complex_skewness_D
0.03,27,0.97,92,0.97,90,0.03,91,90.05,90.03,0.02,11.088169371000788,0.1705872210923198,10.92,-5.510377588549086,5.510377588621888,-11.020755177170974,left_vs_right,0,10,90.05,11.088169371000788,-5.510377588549087,,,,,,,,,,,,,,,,,,90.03,0.1705872210923198,5.510377588621888,,,,,,,,,,,,,,,,,,0.01999999999999602,10.917582149908469,-11.020755177170976,,,
0.02,35,0.98,108,0.98,107,0.02,109,106.54,107.04,-0.5,10.219999999999999,0.27999999999999997,9.94,-6.857142857143107,6.857142857099644,-13.714285714242752,left_vs_right,0,10,106.54,10.219999999999999,-6.8571428571431055,,,,,,,,,,,,,,,,,,107.04,0.27999999999999997,6.857142857099644,,,,,,,,,,,,,,,,,,-0.5,9.94,-13.714285714242749,,,
0.1,60,0.9,115,0.92,108,0.08,135,109.5,110.16,-0.66,16.5,7.32491638177529,9.18,-2.666666666666667,3.096281079252732,-5.7629477459194,left_vs_right,0,10,109.5,16.5,-2.666666666666667,,,,,,,,,,,,,,,,,,110.16,7.32491638177529,3.0962810792527318,151,0.02,125,0.08,116,0.05,111,0.15,109,0.3,107,0.16,103,0.24,110.00999999999999,8.189621480874436,2.859063157448564,-0.6599999999999966,9.175083618224711,-5.762947745919399,,,
0.12,45,0.88,141,0.88,121,0.12,184,129.48,128.56,0.92,31.196307473802086,20.47257677968262,10.72,-2.3387383286073145,2.3387383286073438,-4.677476657214658,left_vs_right,0,10,129.48,31.196307473802086,-2.3387383286073145,,,,,,,,,,,,,,,,,,128.56,20.47257677968262,2.3387383286073438,,,,,,,,,,,,,,,,,,0.9199999999999875,10.723730694119467,-4.677476657214658,,,
0.06,74,0.94,136,0.93,131,0.07,153,132.28,132.54000000000002,-0.26,14.724184187927017,5.613234361756152,9.11,-3.7054684526927133,3.3706057471801345,-7.076074199872847,left_vs_right,0,10,132.28,14.724184187927017,-3.7054684526927137,,,,,,,,,,,,,,,,,,132.54000000000002,5.613234361756152,3.3706057471801345,,,,,,,,,,,,,,,,,,-0.2600000000000193,9.110949826170865,-7.076074199872848,,,
0.1,95,0.9,164,0.91,154,0.09,189,157.1,157.15,-0.05,20.7,10.01636161487793,10.68,-2.666666666666651,2.865311887039933,-5.531978553706583,left_vs_right,0,10,157.1,20.7,-2.666666666666651,,,,,,,,,,,,,,,,,,157.15,10.01636161487793,2.8653118870399337,,,,,,,,,,,,,,,,,,-0.05000000000001137,10.68363838512207,-5.531978553706585,,,
0.09,22,0.91,74,0.91,67,0.09,86,69.32000000000001,68.71,0.61,14.881451542104351,5.43745344807659,9.44,-2.865311887039934,2.865311887039707,-5.730623774079641,left_vs_right,0,10,69.32000000000001,14.881451542104351,-2.8653118870399346,,,,,,,,,,,,,,,,,,68.71,5.43745344807659,2.8653118870397067,102,0.02,74,0.2,71,0.03,69,0.22,67,0.26,65,0.13,60,0.13999999999999999,68.42,6.404966822708764,2.6758642817049383,0.6100000000000136,9.443998094027762,-5.730623774079641,,,
0.08,62,0.92,154,0.9,142,0.1,190,146.64000000000001,146.8,-0.16,24.958974337900987,14.4,10.56,-3.0962810792528574,2.666666666666653,-5.762947745919511,left_vs_right,0,10,146.64000000000001,24.958974337900987,-3.0962810792528574,,,,,,,,,,,,,,,,,,146.8,14.4,2.6666666666666536,,,,,,,,,,,,,,,,,,-0.1599999999999966,10.558974337900986,-5.7629477459195115,,,
0.13,21,0.87,103,0.89,86,0.11,141,92.34,92.05000000000001,0.29,27.57688162211239,17.208936631878217,10.37,-2.2003938237651974,2.4928908111923223,-4.69328463495752,left_vs_right,0,10,92.34,27.57688162211239,-2.2003938237651974,,,,,,,,,,,,,,,,,,92.05000000000001,17.208936631878217,2.4928908111923223,,,,,,,,,,,,,,,,,,0.28999999999999204,10.367944990234172,-4.69328463495752,,,
0.07,61,0.93,155,0.93,144,0.07,197,148.42000000000002,147.71,0.71,23.983819545685378,13.52279187150346,10.46,-3.370605747179392,3.370605747179449,-6.741211494358841,left_vs_right,0,10,148.42000000000002,23.983819545685378,-3.3706057471793915,,,,,,,,,,,,,,,,,,147.71,13.52279187150346,3.370605747179449,,,,,,,,,,,,,,,,,,0.710000000000008,10.461027674181919,-6.74121149435884,,,
0.13,30,0.87,102,0.86,87,0.14,127,92.64,92.6,0.04,24.213847277952343,13.879481258317977,10.33,-2.2003938237651934,2.075005503735198,-4.275399327500391,left_vs_right,0,10,92.64,24.213847277952343,-2.2003938237651934,,,,,,,,,,,,,,,,,,92.6,13.879481258317977,2.0750055037351975,,,,,,,,,,,,,,,,,,0.04000000000000625,10.334366019634366,-4.275399327500391,,,
0.11,59,0.89,115,0.9,107,0.1,132,108.84,109.5,-0.66,17.52182638882146,7.5,10.02,-2.492890811192335,2.6666666666666665,-5.159557477859002,left_vs_right,0,10,108.84,17.52182638882146,-2.492890811192335,,,,,,,,,,,,,,,,,,109.5,7.5,2.6666666666666665,145,0.03,121,0.09,112,0.19,110,0.06,108,0.24,106,0.18,101,0.21,109.32999999999998,8.294642849454098,2.417501295257613,-0.6599999999999966,10.02182638882146,-5.159557477859002,,,
0.12,95,0.88,145,0.89,137,0.11,154,139.0,138.87,0.13,16.24807680927192,5.319125868035085,10.93,-2.338738328607322,2.492890811192929,-4.831629139800251,left_vs_right,0,10,139.0,16.24807680927192,-2.3387383286073216,,,,,,,,,,,,,,,,,,138.87,5.319125868035085,2.492890811192929,166,0.03,143,0.24,141,0.16,139,0.14,137,0.11,135,0.13,132,0.19,139.01999999999998,6.178964314510968,2.248604756763863,0.12999999999999545,10.928950941236836,-4.831629139800251,,,
0.1,13,0.9,99,0.92,87,0.08,142,90.4,91.4,-1.0,25.8,14.921125962875589,10.88,-2.6666666666666763,3.0962810792528503,-5.762947745919527,left_vs_right,0,10,90.4,25.8,-2.666666666666676,,,,,,,,,,,,,,,,,,91.4,14.921125962875589,3.09628107925285,,,,,,,,,,,,,,,,,,-1.0,10.878874037124412,-5.762947745919526,,,
0.13,31,0.87,99,0.88,86,0.12,126,90.16,90.80000000000001,-0.64,22.868633540288325,12.998461447417537,9.87,-2.200393823765182,2.338738328607337,-4.5391321523725185,left_vs_right,0,10,90.16,22.868633540288325,-2.200393823765182,,,,,,,,,,,,,,,,,,90.80000000000001,12.998461447417537,2.338738328607337,,,,,,,,,,,,,,,,,,-0.6400000000000148,9.870172092870789,-4.5391321523725185,,,
0.06,48,0.94,97,0.94,93,0.06,102,94.05999999999999,93.54,0.52,11.63685524529716,2.137381575666825,9.5,-3.7054684526926027,3.7054684526947526,-7.410936905387356,left_vs_right,0,10,94.05999999999999,11.63685524529716,-3.7054684526926036,,,,,,,,,,,,,,,,,,93.54,2.137381575666825,3.7054684526947512,,,,,,,,,,,,,,,,,,0.5199999999999818,9.499473669630333,-7.410936905387355,,,
0.11,43,0.89,118,0.86,105,0.14,146,109.75,110.74,-0.99,23.466731770743024,14.226468289775928,9.24,-2.4928908111923134,2.0750055037352375,-4.567896314927551,left_vs_right,0,10,109.75,23.466731770743024,-2.492890811192313,,,,,,,,,,,,,,,,,,110.74,14.226468289775928,2.0750055037352375,167,0.03,143,0.06,129,0.02,117,0.13,111,0.3,106,0.15,97,0.31,110.65,15.200904578346647,1.922470797077342,-0.9899999999999949,9.240263480967096,-4.56789631492755,,,
0.09,66,0.91,130,0.9,122,0.1,148,124.24,124.6,-0.36,18.315632667205357,7.8,10.52,-2.8653118870398817,2.66666666666654,-5.531978553706422,left_vs_right,0,10,124.24,18.315632667205357,-2.865311887039881,,,,,,,,,,,,,,,,,,124.6,7.8,2.66666666666654,162,0.03,139,0.06,128,0.17,125,0.22,123,0.12,121,0.16,116,0.24,124.42,8.746633638149023,2.444853793193377,-0.35999999999999943,10.515632667205356,-5.531978553706421,,,
0.06,125,0.94,178,0.95,174,0.05,190,174.82,174.79999999999998,0.02,12.586802612260191,3.487119154832539,9.1,-3.7054684526925867,4.129483209668347,-7.834951662360934,left_vs_right,0,10,174.82,12.586802612260191,-3.7054684526925867,,,,,,,,,,,,,,,,,,174.79999999999998,3.487119154832539,4.129483209668348,,,,,,,,,,,,,,,,,,0.020000000000010232,9.099683457427652,-7.834951662360934,,,
0.11,69,0.89,139,0.87,126,0.13,160,131.3,130.42000000000002,0.88,21.902282986026822,11.434316770144163,10.47,-2.49289081119235,2.200393823765242,-4.693284634957592,left_vs_right,0,10,131.3,21.902282986026822,-2.49289081119235,,,,,,,,,,,,,,,,,,130.42000000000002,11.434316770144163,2.2003938237652423,175,0.04,152,0.05,138,0.16,133,0.1,130,0.08,127,0.22,120,0.35,130.32,12.378109710290987,1.9820040115210156,0.8799999999999955,10.46796621588266,-4.6932846349575925,,,
0.07,97,0.93,164,0.92,158,0.08,166,159.31,158.64000000000001,0.67,17.09485010171192,2.170345594600086,14.92,-3.3706057471793187,3.0962810792564692,-6.466886826435788,left_vs_right,0,15,159.31,17.09485010171192,-3.3706057471793174,,,,,,,,,,,,,,,,,,158.64000000000001,2.170345594600086,3.0962810792564683,,,,,,,,,,,,,,,,,,0.6699999999999875,14.924504507111834,-6.466886826435786,,,
0.12,24,0.88,94,0.88,82,0.12,108,85.6,85.11999999999999,0.48,22.74730753298069,8.4489999408214,14.3,-2.338738328607312,2.3387383286072994,-4.677476657214611,left_vs_right,0,15,85.6,22.74730753298069,-2.338738328607312,,,,,,,,,,,,,,,,,,85.11999999999999,8.4489999408214,2.338738328607299,116,0.06,100,0.03,90,0.12,86,0.14,84,0.3,82,0.07,77,0.28,85.30000000000001,9.290317540321213,2.095902780401667,0.480000000000004,14.298307592159292,-4.67747665721461,,,
0.13,46,0.87,128,0.89,113,0.11,151,117.34,117.18,0.16,27.57688162211239,11.889810763843132,15.69,-2.2003938237651974,2.492890811192322,-4.69328463495752,left_vs_right,0,15,117.34,27.57688162211239,-2.2003938237651974,,,,,,,,,,,,,,,,,,117.18,11.889810763843132,2.4928908111923223,168,0.03,144,0.06,132,0.02,123,0.09,118,0.15,115,0.35,107,0.3,117.44,12.683311870327875,2.319427411064633,0.1599999999999966,15.687070858269257,-4.69328463495752,,,
0.09,49,0.91,144,0.89,132,0.11,172,135.45,136.4,-0.95,27.18726724038295,12.515590277729611,14.67,-2.865311887039872,2.492890811192326,-5.358202698232198,left_vs_right,0,15,135.45,27.18726724038295,-2.865311887039872,,,,,,,,,,,,,,,,,,136.4,12.515590277729611,2.4928908111923254,,,,,,,,,,,,,,,,,,-0.950000000000017,14.67167696265334,-5.358202698232198,,,
0.13,9,0.87,73,0.89,63,0.11,81,64.67999999999999,64.98,-0.3,21.523419802624304,5.632015624978326,15.89,-2.2003938237651943,2.492890811192376,-4.69328463495757,left_vs_right,0,15,64.67999999999999,21.523419802624304,-2.2003938237651948,,,,,,,,,,,,,,,,,,64.98,5.632015624978326,2.492890811192376,98,0.02,71,0.2,67,0.21,65,0.15,63,0.06,61,0.19,57,0.1700000000000002,65.04000000000002,6.631621219581228,2.2584153612916733,-0.30000000000001137,15.891404177645978,-4.693284634957571,,,
0.08,21,0.92,89,0.9,82,0.1,91,83.56000000000002,82.89999999999999,0.66,18.44793755410073,2.7,15.75,-3.096281079252881,2.666666666665698,-5.762947745918579,left_vs_right,0,15,83.56000000000002,18.44793755410073,-3.09628107925288,,,,,,,,,,,,,,,,,,82.89999999999999,2.7,2.666666666665698,,,,,,,,,,,,,,,,,,0.660000000000025,15.74793755410073,-5.762947745918578,,,
0.12,106,0.88,152,0.9,146,0.1,148,146.48,146.20000000000002,0.28,14.948230664530167,0.6,14.35,-2.3387383286072643,2.666666666700536,-5.0054049953078,left_vs_right,0,15,146.48,14.948230664530167,-2.3387383286072643,161,0.31,153,0.07,147,0.35,139,0.18,124,0.03,106,0.04,79,0.02,146.63000000000002,15.819390000881828,-2.111485778854426,146.20000000000002,0.6,2.666666666700536,,,,,,,,,,,,,,,,,,0.2799999999999727,14.348230664530167,-5.0054049953078,,,
0.12,143,0.88,193,0.9,187,0.1,194,187.0,187.70000000000002,-0.7,16.24807680927192,2.1,14.15,-2.338738328607322,2.6666666666700745,-5.005404995277397,left_vs_right,0,15,187.0,16.24807680927192,-2.3387383286073216,200,0.17,198,0.21,194,0.15,188,0.16,177,0.24,152,0.03,125,0.04,186.79999999999998,16.616858908951475,-2.220691217808611,187.70000000000002,2.1,2.666666666670075,,,,,,,,,,,,,,,,,,-0.700000000000017,14.148076809271922,-5.005404995277397,,,
0.09,135,0.91,189,0.9,184,0.1,187,184.14000000000001,184.29999999999998,-0.16,15.453815062954519,0.9,14.55,-2.8653118870399688,2.66666666660636,-5.531978553646329,left_vs_right,0,15,184.14000000000001,15.453815062954519,-2.8653118870399683,,,,,,,,,,,,,,,,,,184.29999999999998,0.9,2.66666666660636,,,,,,,,,,,,,,,,,,-0.15999999999996817,14.553815062954518,-5.531978553646328,,,
0.06,3,0.94,124,0.93,112,0.07,169,116.74,115.99000000000001,0.75,28.735907850631758,14.543379937277306,14.19,-3.705468452692674,3.370605747179388,-7.076074199872062,left_vs_right,0,15,116.74,28.735907850631758,-3.7054684526926747,,,,,,,,,,,,,,,,,,115.99000000000001,14.543379937277306,3.3706057471793884,,,,,,,,,,,,,,,,,,0.7499999999999858,14.192527913354452,-7.076074199872063,,,
0.1,133,0.9,191,0.92,184,0.08,193,185.20000000000002,184.72,0.48,17.400000000000002,2.4416387939250965,14.96,-2.666666666666739,3.0962810792510003,-5.762947745917739,left_vs_right,0,15,185.20000000000002,17.400000000000002,-2.666666666666739,200,0.03,197,0.13,194,0.33,186,0.37,167,0.05,144,0.06,115,0.029999999999999992,184.89,17.793760142252115,-2.493075277378786,184.72,2.4416387939250965,3.096281079251,,,,,,,,,,,,,,,,,,0.4800000000000182,14.958361206074905,-5.762947745917739,,,
0.14,25,0.86,109,0.89,92,0.11,140,97.24,97.28,-0.04,29.146910642467756,15.018708333275535,14.13,-2.0750055037352446,2.492890811192328,-4.567896314927573,left_vs_right,0,15,97.24,29.146910642467756,-2.075005503735244,,,,,,,,,,,,,,,,,,97.28,15.018708333275535,2.4928908111923276,,,,,,,,,,,,,,,,,,-0.04000000000000625,14.12820230919222,-4.567896314927571,,,
0.13,76,0.87,130,0.89,121,0.11,133,122.97999999999999,122.32,0.66,18.160385458464255,3.754677083318884,14.41,-2.200393823765172,2.492890811192062,-4.693284634957234,left_vs_right,0,15,122.97999999999999,18.160385458464255,-2.2003938237651712,,,,,,,,,,,,,,,,,,122.32,3.754677083318884,2.4928908111920616,,,,,,,,,,,,,,,,,,0.6599999999999966,14.405708375145371,-4.693284634957233,,,
0.11,19,0.89,130,0.91,112,0.09,181,117.79,118.21000000000001,-0.42,34.730763020699676,19.746541469330776,14.98,-2.4928908111923205,2.8653118870399266,-5.3582026982322475,left_vs_right,0,15,117.79,34.730763020699676,-2.4928908111923205,,,,,,,,,,,,,,,,,,118.21000000000001,19.746541469330776,2.8653118870399266,,,,,,,,,,,,,,,,,,-0.4200000000000017,14.9842215513689,-5.3582026982322475,,,
0.1,42,0.9,107,0.92,99,0.08,113,100.5,100.12,0.38,19.5,3.79810479055015,15.7,-2.666666666666667,3.09628107925268,-5.762947745919346,left_vs_right,0,15,100.5,19.5,-2.666666666666667,,,,,,,,,,,,,,,,,,100.12,3.79810479055015,3.0962810792526803,,,,,,,,,,,,,,,,,,0.37999999999999545,15.70189520944985,-5.762947745919347,,,
0.08,66,0.92,167,0.92,155,0.08,198,158.92000000000002,158.44,0.48,27.400613131826084,11.66560757097546,15.74,-3.096281079252859,3.0962810792528352,-6.1925621585056945,left_vs_right,0,15,158.92000000000002,27.400613131826084,-3.0962810792528583,,,,,,,,,,,,,,,,,,158.44,11.66560757097546,3.0962810792528352,,,,,,,,,,,,,,,,,,0.4800000000000182,15.735005560850624,-6.192562158505694,,,
0.11,23,0.89,132,0.9,114,0.1,177,120.01,120.30000000000001,-0.29,34.1049835068132,18.9,15.2,-2.492890811192312,2.666666666666695,-5.159557477859007,left_vs_right,0,15,120.01,34.1049835068132,-2.4928908111923125,,,,,,,,,,,,,,,,,,120.30000000000001,18.9,2.6666666666666954,,,,,,,,,,,,,,,,,,-0.29000000000000625,15.2049835068132,-5.159557477859008,,,
0.1,73,0.9,141,0.9,132,0.1,147,134.20000000000002,133.5,0.7,20.400000000000002,4.5,15.9,-2.6666666666666705,2.666666666666667,-5.3333333333333375,left_vs_right,0,15,134.20000000000002,20.400000000000002,-2.6666666666666714,,,,,,,,,,,,,,,,,,133.5,4.5,2.666666666666667,162,0.02,138,0.23,136,0.08,134,0.09,132,0.25,130,0.1,128,0.22999999999999998,133.36,5.490937989087111,2.7451524930556412,0.700000000000017,15.900000000000002,-5.333333333333338,,,
0.12,131,0.88,190,0.88,181,0.12,193,182.92,182.44,0.48,19.172730634940866,3.899538434225261,15.27,-2.338738328607249,2.3387383286083656,-4.677476657215615,left_vs_right,0,15,182.92,19.172730634940866,-2.338738328607249,200,0.15,193,0.28,187,0.24,178,0.2,161,0.04,140,0.05,114,0.03999999999999977,182.51999999999998,19.550181584834423,-2.1390867598088716,182.44,3.899538434225261,2.3387383286083656,,,,,,,,,,,,,,,,,,0.47999999999998977,15.273192200715606,-4.677476657215615,,,
0.12,74,0.88,135,0.86,126,0.14,139,127.67999999999999,127.82,-0.14,19.822653707311744,4.510831408953343,15.31,-2.338738328607311,2.0750055037348245,-4.413743832342135,left_vs_right,0,15,127.67999999999999,19.822653707311744,-2.3387383286073105,,,,,,,,,,,,,,,,,,127.82,4.510831408953343,2.075005503734824,155,0.02,132,0.26,130,0.18,128,0.1,126,0.07,124,0.14,122,0.2299999999999998,127.85999999999997,5.499127203475111,2.1963495061100002,-0.14000000000000057,15.3118222983584,-4.413743832342135,,,
0.13,107,0.87,125,0.87,112,0.13,116,122.66,112.52,10.14,6.053461819488086,1.345213737664019,4.71,-2.2003938237650993,2.200393823760973,-4.400787647526072,left_vs_right,10,5,122.66,6.053461819488086,-2.2003938237650997,129,0.31,126,0.08,124,0.1,122,0.04,120,0.12,118,0.32,94,0.03000000000000001,122.33,6.7735588873206085,-1.9731369968475267,112.52,1.345213737664019,2.2003938237609724,,,,,,,,,,,,,,,,,,10.14,4.708248081824067,-4.400787647526072,,,
0.1,22,0.9,112,0.87,85,0.13,149,103.0,93.32000000000001,9.68,27.0,21.523419802624304,5.48,-2.666666666666667,2.2003938237652005,-4.867060490431868,left_vs_right,10,5,103.0,27.0,-2.666666666666667,,,,,,,,,,,,,,,,,,93.32000000000001,21.523419802624304,2.200393823765201,,,,,,,,,,,,,,,,,,9.679999999999993,5.4765801973756965,-4.867060490431868,,,
0.13,153,0.87,183,0.86,167,0.14,179,179.10000000000002,168.68,10.42,10.089103032480143,4.163844377495393,5.93,-2.2003938237655265,2.075005503735434,-4.27539932750096,left_vs_right,10,5,179.10000000000002,10.089103032480143,-2.200393823765526,190,0.28,184,0.04,180,0.25,178,0.17,173,0.18,158,0.05,135,0.029999999999999787,178.90999999999997,11.040919345779118,-1.966533894597891,168.68,4.163844377495393,2.075005503735434,,,,,,,,,,,,,,,,,,10.420000000000016,5.9252586549847495,-4.27539932750096,,,
0.11,118,0.89,143,0.88,129,0.12,135,140.25,129.72,10.53,7.8222439235810075,1.9497692171126304,5.87,-2.492890811192313,2.3387383286050083,-4.831629139797322,left_vs_right,10,5,140.25,7.8222439235810075,-2.4928908111923134,147,0.34,143,0.24,141,0.08,139,0.1,137,0.15,126,0.03,111,0.06,140.47000000000003,8.744661228429607,-2.2948460823137244,129.72,1.9497692171126304,2.338738328605008,,,,,,,,,,,,,,,,,,10.530000000000001,5.8724747064683775,-4.831629139797322,,,
0.1,76,0.9,103,0.89,88,0.11,101,100.3,89.43,10.87,8.100000000000001,4.067566840262124,4.03,-2.6666666666666305,2.492890811192657,-5.159557477859288,left_vs_right,10,5,100.3,8.100000000000001,-2.666666666666631,114,0.11,106,0.07,102,0.33,100,0.24,97,0.2,81,0.02,60,0.029999999999999992,100.44000000000001,9.067877370145672,-2.483311518425092,89.43,4.067566840262124,2.4928908111926575,,,,,,,,,,,,,,,,,,10.86999999999999,4.032433159737877,-5.1595574778592885,,,
0.09,154,0.91,188,0.92,174,0.08,194,184.94,175.60000000000002,9.34,9.730179854452846,5.4258639865002145,4.3,-2.8653118870397316,3.096281079253608,-5.96159296629334,left_vs_right,10,5,184.94,9.730179854452846,-2.8653118870397316,194,0.31,188,0.18,185,0.11,183,0.27,174,0.08,157,0.03,133,0.02,185.02999999999997,10.727958799324314,-2.720455660855255,175.60000000000002,5.4258639865002145,3.096281079253607,,,,,,,,,,,,,,,,,,9.339999999999975,4.304315867952631,-5.961592966293338,,,
0.04,80,0.96,144,0.96,131,0.04,167,141.44,132.44,9.0,12.541387483049872,7.054530459215552,5.49,-4.694855340334548,4.694855340334364,-9.389710680668912,left_vs_right,10,5,141.44,12.541387483049872,-4.694855340334547,,,,,,,,,,,,,,,,,,132.44,7.054530459215552,4.694855340334364,,,,,,,,,,,,,,,,,,9.0,5.48685702383432,-9.38971068066891,,,
0.11,45,0.89,125,0.87,99,0.13,158,116.2,106.66999999999999,9.53,25.031180555459223,19.84190263054428,5.19,-2.4928908111923165,2.2003938237651646,-4.693284634957481,left_vs_right,10,5,116.2,25.031180555459223,-2.492890811192316,,,,,,,,,,,,,,,,,,106.66999999999999,19.84190263054428,2.200393823765165,,,,,,,,,,,,,,,,,,9.530000000000015,5.189277924914943,-4.693284634957481,,,
0.09,5,0.91,30,0.92,18,0.08,24,27.75,18.480000000000004,9.27,7.1545440106270926,1.6277591959500646,5.53,-2.8653118870399097,3.0962810792530946,-5.961592966293004,left_vs_right,10,5,27.75,7.1545440106270926,-2.8653118870399097,,,,,,,,,,,,,,,,,,18.480000000000004,1.6277591959500646,3.0962810792530946,,,,,,,,,,,,,,,,,,9.269999999999996,5.526784814677028,-5.961592966293004,,,
0.07,161,0.93,185,0.93,173,0.07,174,183.32000000000002,173.07000000000002,10.25,6.123528394643076,0.2551470164434615,5.87,-3.3706057471800337,3.3706057477595626,-6.741211494939597,left_vs_right,10,5,183.32000000000002,6.123528394643076,-3.370605747180034,,,,,,,,,,,,,,,,,,173.07000000000002,0.2551470164434615,3.3706057477595635,,,,,,,,,,,,,,,,,,10.25,5.868381378199614,-6.741211494939598,,,
0.09,41,0.91,85,0.9,69,0.1,96,81.04,71.7,9.34,12.591997458703682,8.100000000000001,4.49,-2.865311887039939,2.6666666666666305,-5.531978553706569,left_vs_right,10,5,81.04,12.591997458703682,-2.8653118870399394,,,,,,,,,,,,,,,,,,71.7,8.100000000000001,2.666666666666631,116,0.02,90,0.05,76,0.22,73,0.09,71,0.16,69,0.25,62,0.21000000000000002,71.74,9.048336863755681,2.505933256835426,9.340000000000003,4.491997458703681,-5.531978553706571,,,
0.12,28,0.88,53,0.87,39,0.13,46,50.0,39.91,10.09,8.12403840463596,2.354124040912033,5.77,-2.338738328607322,2.200393823765099,-4.539132152372421,left_vs_right,10,5,50.0,8.12403840463596,-2.3387383286073216,59,0.24,54,0.11,52,0.16,50,0.12,48,0.29,35,0.03,18,0.04999999999999999,50.29,8.992546913972703,-2.2402217124169015,39.91,2.354124040912033,2.200393823765099,,,,,,,,,,,,,,,,,,10.090000000000003,5.769914363723927,-4.539132152372421,,,
0.11,104,0.89,156,0.91,137,0.09,179,150.28,140.78,9.5,16.270267361048496,12.019633937853515,4.25,-2.4928908111923533,2.865311887039887,-5.35820269823224,left_vs_right,10,5,150.28,16.270267361048496,-2.4928908111923533,,,,,,,,,,,,,,,,,,140.78,12.019633937853515,2.865311887039887,,,,,,,,,,,,,,,,,,9.5,4.250633423194982,-5.35820269823224,,,
0.08,2,0.92,107,0.92,81,0.08,170,98.6,88.12,10.48,28.48578592912613,24.145094739925955,4.34,-3.096281079252837,3.096281079252854,-6.192562158505691,left_vs_right,10,5,98.6,28.48578592912613,-3.096281079252837,,,,,,,,,,,,,,,,,,88.12,24.145094739925955,3.096281079252854,,,,,,,,,,,,,,,,,,10.47999999999999,4.340691189200175,-6.192562158505691,,,
0.1,82,0.9,132,0.9,113,0.1,149,127.0,116.60000000000001,10.4,15.0,10.8,4.2,-2.6666666666666665,2.6666666666666843,-5.333333333333351,left_vs_right,10,5,127.0,15.0,-2.6666666666666665,,,,,,,,,,,,,,,,,,116.60000000000001,10.8,2.666666666666685,,,,,,,,,,,,,,,,,,10.399999999999991,4.199999999999999,-5.333333333333352,,,
0.1,8,0.9,90,0.9,65,0.1,127,81.8,71.2,10.6,24.6,18.6,6.0,-2.666666666666667,2.6666666666666763,-5.333333333333343,left_vs_right,10,5,81.8,24.6,-2.666666666666667,,,,,,,,,,,,,,,,,,71.2,18.6,2.6666666666666763,,,,,,,,,,,,,,,,,,10.599999999999994,6.0,-5.333333333333343,,,
0.07,133,0.93,167,0.94,153,0.06,169,164.62,153.95999999999998,10.66,8.67499855907769,3.799789467852133,4.88,-3.3706057471795874,3.705468452690248,-7.0760741998698355,left_vs_right,10,5,164.62,8.67499855907769,-3.370605747179587,,,,,,,,,,,,,,,,,,153.95999999999998,3.799789467852133,3.7054684526902477,,,,,,,,,,,,,,,,,,10.660000000000025,4.875209091225557,-7.076074199869835,,,
0.12,128,0.88,144,0.89,132,0.11,133,142.07999999999998,132.11,9.97,5.199384578967014,0.31288975694324034,4.89,-2.338738328606519,2.492890811305791,-4.831629139912311,left_vs_right,10,5,142.07999999999998,5.199384578967014,-2.3387383286065186,149,0.21,146,0.05,144,0.16,142,0.23,140,0.2,135,0.13,111,0.02,142.06,6.173848070693026,-2.432217155773381,132.11,0.31288975694324034,2.492890811305791,,,,,,,,,,,,,,,,,,9.96999999999997,4.886494822023773,-4.83162913991231,,,
0.11,36,0.89,59,0.88,46,0.12,54,56.47,46.959999999999994,9.51,7.196464409694527,2.5996922894835075,4.6,-2.4928908111922827,2.338738328607007,-4.83162913979929,left_vs_right,10,5,56.47,7.196464409694527,-2.4928908111922823,64,0.24,60,0.12,58,0.03,56,0.37,54,0.15,44,0.04,27,0.04999999999999999,56.23,8.109075163050345,-2.2586055227640545,46.959999999999994,2.5996922894835075,2.338738328607007,,,,,,,,,,,,,,,,,,9.510000000000005,4.596772120211019,-4.83162913979929,,,
0.13,78,0.87,118,0.9,102,0.1,116,112.8,103.4,9.4,13.45213737664019,4.2,9.25,-2.2003938237652103,2.666666666666795,-4.867060490432005,left_vs_right,10,10,112.8,13.45213737664019,-2.20039382376521,126,0.28,117,0.18,112,0.31,106,0.14,95,0.02,81,0.03,60,0.04,112.63000000000002,14.380302500295326,-2.1006556060542145,103.4,4.2,2.6666666666667944,,,,,,,,,,,,,,,,,,9.399999999999991,9.252137376640189,-4.867060490432005,,,
